date,open,high,low,close,volume
2019-03-29,175.35,176.1,173.88,175.93,2158060.0
2019-04-01,176.84,178.1799,176.0,176.58,1791905.0
2019-04-02,177.33,178.18,176.69,178.02,1179741.0
2019-04-03,181.15,184.53,180.63,182.74,2379572.0
2019-04-04,183.57,184.04,182.42,183.9,1471382.0
2019-04-05,184.59,185.43,183.98,184.62,1403446.0
2019-04-08,185.9,185.92,184.15,184.84,1138462.0
2019-04-09,185.05,185.05,182.75,182.9,1388180.0
2019-04-10,183.39,183.59,179.82,181.02,2443656.0
2019-04-11,181.68,181.81,179.77,179.85,1916444.0
2019-04-12,180.8,181.13,180.14,180.35,1914482.0
2019-04-15,180.14,180.43,179.14,180.14,1448029.0
2019-04-16,180.08,180.68,178.8,180.62,1749653.0
2019-04-17,180.64,181.86,179.4,179.91,1663290.0
2019-04-18,180.12,180.785,179.67,180.4,1547307.0
2019-04-22,179.85,180.8,178.83,178.9,1002056.0
2019-04-23,178.65,179.72,178.55,179.33,1796474.0
2019-04-24,179.01,179.51,177.51,177.62,1780230.0
2019-04-25,176.22,176.75,174.92,176.28,2229909.0
2019-04-26,175.44,178.26,175.37,178.26,1483885.0
2019-04-29,176.79,178.26,176.49,177.1,1195401.0
2019-04-30,177.87,180.56,177.39,180.26,1404200.0
2019-05-01,179.89,181.195,178.01,178.29,1018290.0
2019-05-02,177.93,180.49,177.27,180.49,1690968.0
2019-05-03,179.68,181.47,179.24,180.96,1248855.0
2019-05-06,177.83,179.33,177.81,178.63,1406991.0
2019-05-07,176.58,176.87,172.91,174.57,2049602.0
2019-05-08,174.43,177.53,174.24,176.54,1264624.0
2019-05-09,173.2,174.71,171.6,173.35,1999513.0
2019-05-10,174.63,182.22,174.27,181.59,2511834.0
2019-05-13,179.74,181.01,177.8233,180.68,2328483.0
2019-05-14,180.31,182.36,179.78,180.92,2029268.0
2019-05-15,178.57,182.37,178.32,180.86,1184242.0
2019-05-16,185.09,188.9699,184.5,187.65,1866604.0
2019-05-17,188.19,189.45,186.89,189.0,1737946.0
2019-05-20,186.0,187.17,184.65,185.26,1383737.0
2019-05-21,186.76,187.44,186.15,187.27,1051501.0
2019-05-22,187.87,189.72,187.18,188.24,1334825.0
2019-05-23,185.89,187.04,184.47,185.08,1318529.0
2019-05-24,187.37,188.15,185.845,187.86,1025332.0
2019-05-28,186.94,187.78,183.73,184.31,1483132.0
2019-05-29,181.46,183.13,181.21,183.01,1405355.0
2019-05-30,182.92,184.21,182.77,183.41,1041985.0
2019-05-31,180.3,181.41,179.87,180.55,1757167.0
2019-06-03,181.47,187.41,181.2,187.28,2882627.0
2019-06-04,187.81,191.35,185.68,191.35,3115226.0
2019-06-05,191.35,192.8,190.49,192.75,3708880.0
2019-06-06,194.31,198.06,193.69,197.35,3468187.0
2019-06-07,200.15,201.11,197.63,200.05,3613301.0
2019-06-10,200.12,202.0,198.23,200.42,1197433.0
2019-06-11,201.2,201.82,199.72,200.79,1719957.0
2019-06-12,201.58,202.28,200.97,201.69,1956258.0
2019-06-13,203.48,203.89,201.64,202.74,2855124.0
2019-06-14,202.66,203.23,201.43,202.71,1524027.0
2019-06-17,202.93,203.61,201.04,201.26,1757215.0
2019-06-18,204.18,204.76,202.71,204.02,2006919.0
2019-06-19,202.24,202.47,199.14,200.59,1944654.0
2019-06-20,203.65,203.71,201.5,202.34,1703288.0
2019-06-21,202.64,202.99,202.03,202.13,3770274.0
2019-06-24,202.49,203.87,202.025,203.38,1092531.0
2019-06-25,204.32,204.32,202.71,202.8,1118787.0
2019-06-26,202.05,202.31,200.56,200.6,1369874.0
2019-06-27,198.7,199.95,198.46,199.53,1532079.0
2019-06-28,199.6,201.72,199.12,200.8,6440582.0
2019-07-01,203.02,203.19,201.51,203.0,1114025.0
2019-07-02,202.01,203.97,201.53,203.54,1722409.0
2019-07-03,202.0,203.61,201.71,203.61,939491.0
2019-07-05,201.1,203.165,200.095,202.43,1741333.0
2019-07-08,201.05,203.635,200.88,201.67,1277094.0
2019-07-09,202.42,202.61,200.71,200.97,1160663.0
2019-07-10,202.08,202.65,201.46,201.77,1062039.0
2019-07-11,201.44,203.06,201.03,202.81,1225227.0
2019-07-12,203.76,204.72,202.98,203.98,1027566.0
2019-07-15,204.19,205.1,203.71,204.07,869036.0
2019-07-16,204.13,205.55,202.45,202.59,1073702.0
2019-07-17,203.54,203.85,201.76,201.82,986683.0
2019-07-18,202.8,203.68,201.82,203.64,1067525.0
2019-07-19,202.99,204.61,202.63,203.38,1228262.0
2019-07-22,204.59,204.99,203.17,203.58,653431.0
2019-07-23,204.83,206.82,204.19,206.82,1064783.0
2019-07-24,204.06,204.19,202.2,202.75,1102806.0
2019-07-25,200.39,200.68,196.53,199.89,2084879.0
2019-07-26,199.43,201.15,199.32,200.96,1191197.0
2019-07-29,199.43,200.06,199.73,199.75,26602.0
