Date,High,Low,Open,Close,Volume,Adj Close
2014-08-06,168875.0,139913.0,146848.0,168875.0,1067460.0,155564.5
2014-08-07,194165.0,173362.0,177033.0,194165.0,562972.0,178861.15625
2014-08-08,219455.0,177441.0,199468.0,177849.0,583228.0,163831.1875
2014-08-11,190902.0,171730.0,180704.0,181112.0,322929.0,166836.984375
2014-08-12,190086.0,177033.0,186823.0,177849.0,108276.0,163831.1875
2014-08-13,178257.0,168467.0,175809.0,168875.0,134986.0,155564.5
2014-08-14,175401.0,163572.0,168875.0,166019.0,102301.0,152933.59375
2014-08-18,183559.0,162348.0,166019.0,179072.0,142324.0,164957.78125
2014-08-19,183559.0,174585.0,177849.0,174993.0,118140.0,161200.28125
2014-08-20,176217.0,166835.0,174993.0,166835.0,59698.0,153685.28125
2014-08-21,163164.0,152558.0,162348.0,155414.0,179850.0,143164.46875
2014-08-22,156229.0,148071.0,155822.0,151742.0,77553.0,139781.890625
2014-08-25,153374.0,145216.0,151742.0,145624.0,83906.0,134146.109375
2014-08-26,157453.0,146848.0,146848.0,151742.0,187478.0,139781.890625
2014-08-27,158677.0,145216.0,153374.0,154598.0,104397.0,142412.78125
2014-08-28,170506.0,154190.0,156229.0,164796.0,145395.0,151806.984375
2014-08-29,166427.0,157453.0,165203.0,159493.0,42522.0,146921.953125
2014-09-01,167243.0,159901.0,162756.0,159901.0,35917.0,147297.8125
2014-09-02,166427.0,160309.0,162348.0,161940.0,46950.0,149176.109375
2014-09-03,169690.0,162756.0,162756.0,163572.0,60464.0,150679.46875
2014-09-04,167243.0,151742.0,166427.0,152558.0,97708.0,140533.5625
2014-09-05,150927.0,142768.0,142768.0,150927.0,752918.0,139031.125
2014-09-11,149703.0,146440.0,149295.0,147663.0,154698.0,136024.390625
2014-09-12,147663.0,141545.0,147663.0,144808.0,107182.0,133394.421875
2014-09-15,150111.0,145624.0,148071.0,149295.0,112792.0,137527.765625
2014-09-16,158269.0,144400.0,148479.0,156637.0,181004.0,144291.078125
2014-09-17,162348.0,156637.0,158269.0,161532.0,131006.0,148800.25
