Date,High,Low,Open,Close,Volume,Adj Close
2019-06-05,252000.0,245500.0,251000.0,247000.0,29956.0,247000.0
2019-06-07,249500.0,245000.0,247500.0,247500.0,20342.0,247500.0
2019-06-10,252000.0,248000.0,249500.0,250500.0,27571.0,250500.0
2019-06-11,250500.0,247500.0,249500.0,248500.0,27350.0,248500.0
2019-06-12,250000.0,247500.0,249000.0,249500.0,19388.0,249500.0
2019-06-13,250000.0,243500.0,248000.0,246500.0,57017.0,246500.0
2019-06-14,246000.0,242000.0,246000.0,243500.0,27334.0,243500.0
2019-06-17,247000.0,241000.0,243500.0,242500.0,31616.0,242500.0
2019-06-18,247000.0,242500.0,243500.0,244500.0,31493.0,244500.0
2019-06-19,250500.0,243000.0,245000.0,250000.0,43661.0,250000.0
2019-06-20,254500.0,250000.0,250000.0,253000.0,46444.0,253000.0
2019-06-21,254000.0,250000.0,253000.0,251000.0,39323.0,251000.0
2019-06-24,252500.0,247500.0,252000.0,248500.0,32699.0,248500.0
2019-06-25,249500.0,242500.0,249500.0,244000.0,39359.0,244000.0
2019-06-26,249000.0,242500.0,243500.0,247000.0,25636.0,247000.0
2019-06-27,247000.0,237000.0,246000.0,239500.0,53971.0,239500.0
2019-06-28,244500.0,239500.0,239500.0,244500.0,45714.0,244500.0
2019-07-01,267500.0,250000.0,259000.0,251500.0,395757.0,251500.0
2019-07-02,255500.0,247000.0,255000.0,248000.0,94686.0,248000.0
2019-07-03,252500.0,246000.0,248500.0,251000.0,92788.0,251000.0
2019-07-04,250000.0,239500.0,247000.0,242500.0,135936.0,242500.0
2019-07-05,244500.0,237500.0,242500.0,242000.0,60324.0,242000.0
2019-07-08,243500.0,236000.0,243000.0,236500.0,47315.0,236500.0
2019-07-09,238000.0,228500.0,235500.0,229500.0,53132.0,229500.0
2019-07-10,232500.0,227500.0,228000.0,230000.0,38355.0,230000.0
2019-07-11,233500.0,230000.0,230000.0,230500.0,44248.0,230500.0
2019-07-12,232000.0,228000.0,232000.0,231000.0,39825.0,231000.0
2019-07-15,231000.0,228000.0,230500.0,228000.0,42799.0,228000.0
2019-07-16,232000.0,227500.0,228000.0,230000.0,40446.0,230000.0
2019-07-17,230500.0,223500.0,230000.0,225500.0,51116.0,225500.0
2019-07-18,228000.0,224000.0,225500.0,226500.0,33479.0,226500.0
2019-07-19,233000.0,226500.0,227000.0,231500.0,40624.0,231500.0
2019-07-22,234000.0,229000.0,230000.0,230500.0,18997.0,230500.0
2019-07-23,232500.0,229000.0,231500.0,230500.0,22316.0,230500.0
2019-07-24,231000.0,227500.0,230500.0,228000.0,20916.0,228000.0
2019-07-25,228000.0,224000.0,227000.0,226000.0,28869.0,226000.0
2019-07-26,228000.0,223000.0,224500.0,223500.0,27032.0,223500.0
2019-07-29,223500.0,216000.0,222500.0,218000.0,41250.0,218000.0
2019-07-30,220500.0,217000.0,217000.0,217500.0,23187.0,217500.0
2019-07-31,220000.0,213500.0,218000.0,216500.0,50035.0,216500.0
2019-08-01,225500.0,213000.0,213500.0,224500.0,60055.0,224500.0
2019-08-02,224500.0,217500.0,221500.0,222000.0,54614.0,222000.0
2019-08-05,225000.0,212000.0,219000.0,212500.0,57367.0,212500.0
