Date,High,Low,Open,Close,Volume,Adj Close
2010-02-01,47566.0,40319.6015625,46172.3984375,42827.8984375,1304908.0,38405.67578125
2010-02-02,44686.0,39948.0,43664.1015625,40737.6015625,584762.0,36531.2109375
2010-02-03,44593.1015625,40319.6015625,41806.0,42595.69921875,521697.0,38197.453125
2010-02-04,44035.69921875,41341.5,42549.19921875,42502.80078125,382660.0,38114.1484375
2010-02-05,41248.6015625,40133.80078125,40458.8984375,40784.1015625,322514.0,36572.9140625
2010-02-08,43478.30078125,41573.80078125,41806.0,43060.19921875,547679.0,38613.98828125
2010-02-09,43013.80078125,40226.69921875,42735.0,42735.0,457960.0,38322.375
2010-02-10,43292.5,41202.19921875,43292.5,41202.19921875,276597.0,36947.83984375
2010-02-11,41713.1015625,40598.30078125,40737.6015625,41202.19921875,181456.0,36947.83984375
2010-02-12,42920.80078125,40877.0,41248.6015625,42688.6015625,241044.0,38280.76171875
2010-02-16,42688.6015625,41713.1015625,42688.6015625,42270.5,144260.0,37905.8359375
2010-02-17,43385.3984375,42084.69921875,42270.5,42502.80078125,201416.0,38114.1484375
2010-02-18,42874.3984375,41527.30078125,42735.0,41713.1015625,148187.0,37405.984375
2010-02-19,41480.8984375,39437.0,41480.8984375,39762.19921875,356583.0,35656.5234375
2010-02-22,40644.69921875,39669.30078125,40040.8984375,40505.3984375,161389.0,36322.98828125
2010-02-23,40830.5,39901.5,40226.69921875,40412.5,106585.0,36239.68359375
2010-02-24,40133.80078125,38926.1015625,40133.80078125,39019.0,207471.0,34990.06640625
2010-02-25,39576.3984375,38182.80078125,39437.0,38879.6015625,214629.0,34865.0625
2010-02-26,40458.8984375,38647.30078125,38833.1015625,40180.19921875,98359.0,36031.3671875
2010-03-02,40412.5,39344.1015625,40226.69921875,40040.8984375,101381.0,35906.453125
2010-03-03,40040.8984375,39019.0,39669.30078125,39204.80078125,118597.0,35156.68359375
2010-03-04,40040.8984375,39019.0,39297.69921875,39390.6015625,102382.0,35323.296875
2010-03-05,39855.1015625,39158.30078125,39483.5,39762.19921875,101714.0,35656.5234375
2010-03-08,40505.3984375,39529.8984375,40133.80078125,40366.0,178978.0,36197.98046875
2010-03-09,40366.0,39715.69921875,40133.80078125,39715.69921875,94303.0,35614.828125
2010-03-10,39994.3984375,39158.30078125,39762.19921875,39483.5,151571.0,35406.60546875
2010-03-11,40273.1015625,39390.6015625,39483.5,40226.69921875,180363.0,36073.06640625
2010-03-12,41991.80078125,40226.69921875,40412.5,41806.0,405515.0,37489.29296875
2010-03-15,42967.30078125,41806.0,42363.3984375,42038.30078125,341964.0,37697.6015625
2010-03-16,42409.8984375,41480.8984375,42409.8984375,42131.19921875,129986.0,37780.9140625
2010-03-17,43478.30078125,41852.5,42317.0,43013.80078125,355856.0,38572.3828125
2010-03-18,43664.1015625,42642.1015625,42920.80078125,43199.6015625,145760.0,38738.99609375
2010-03-19,43571.19921875,42502.80078125,43013.80078125,43106.69921875,138387.0,38655.6875
2010-03-22,43013.80078125,42084.69921875,42967.30078125,42224.1015625,90640.0,37864.21875
2010-03-23,44082.1015625,42038.30078125,42270.5,44082.1015625,254325.0,39530.37890625
2010-03-24,44639.5,43757.0,44314.3984375,44082.1015625,154116.0,39530.37890625
2010-03-25,44593.1015625,43338.8984375,44035.69921875,44593.1015625,141870.0,39988.60546875
2010-03-26,44407.30078125,43664.1015625,44407.30078125,43664.1015625,108333.0,39155.53125
2010-03-29,43849.8984375,42270.5,43385.3984375,42363.3984375,163678.0,37989.13671875
2010-03-30,43199.6015625,41991.80078125,42642.1015625,42735.0,158793.0,38322.375
2010-03-31,43153.1015625,42038.30078125,42409.8984375,43106.69921875,203618.0,38655.6875
2010-04-01,43199.6015625,42502.80078125,43106.69921875,42595.69921875,181006.0,38197.453125
2010-04-02,42595.69921875,40180.19921875,42595.69921875,40644.69921875,298358.0,36447.90234375
2010-04-05,40969.8984375,39529.8984375,40877.0,40412.5,736539.0,36239.68359375
2010-04-06,41666.69921875,40412.5,40412.5,41620.19921875,142534.0,37322.6796875
2010-04-07,41945.3984375,41434.3984375,41620.19921875,41806.0,82290.0,37489.29296875
2010-04-08,41806.0,41155.69921875,41480.8984375,41806.0,62508.0,37489.29296875
2010-04-09,41806.0,40691.19921875,41434.3984375,41480.8984375,58394.0,37197.76171875
2010-04-12,41620.19921875,40133.80078125,41248.6015625,40412.5,99668.0,36239.68359375
2010-04-13,40691.19921875,39808.6015625,40598.30078125,40691.19921875,94848.0,36489.60546875
2010-04-14,40923.3984375,40180.19921875,40458.8984375,40226.69921875,108997.0,36073.06640625
2010-04-15,41202.19921875,40226.69921875,40598.30078125,40737.6015625,102471.0,36531.2109375
2010-04-16,41155.69921875,40319.6015625,40598.30078125,40505.3984375,81136.0,36322.98828125
2010-04-19,39948.0,39344.1015625,39948.0,39948.0,102201.0,35823.14453125
2010-04-20,41341.5,39715.69921875,39855.1015625,41248.6015625,124027.0,36989.45703125
2010-04-21,42270.5,41341.5,41341.5,41806.0,185136.0,37489.29296875
2010-04-22,42642.1015625,41202.19921875,41388.0,42456.30078125,135747.0,38072.4453125
2010-04-23,43942.80078125,41991.80078125,42456.30078125,43757.0,259232.0,39238.84375
2010-04-26,45057.6015625,43524.69921875,44175.0,43849.8984375,247676.0,39322.14453125
2010-04-27,44453.69921875,43617.6015625,44128.6015625,44407.30078125,143512.0,39821.9921875
2010-04-28,45522.1015625,42735.0,43199.6015625,44825.30078125,222550.0,40196.8359375
2010-04-29,46636.8984375,44500.19921875,45336.30078125,46358.19921875,461843.0,41571.453125
2010-04-30,47008.5,45615.0,46451.1015625,46451.1015625,199686.0,41654.765625
2010-05-03,47566.0,45057.6015625,46079.5,45800.80078125,217982.0,41071.609375
2010-05-04,48402.1015625,46218.8984375,46404.69921875,48216.30078125,326338.0,43237.6953125
2010-05-06,49145.30078125,46915.6015625,47008.5,48959.5,297037.0,43904.15625
2010-05-07,48866.6015625,46915.6015625,47380.19921875,48216.30078125,273860.0,43237.6953125
2010-05-10,49888.5,47751.80078125,48773.69921875,49238.19921875,294751.0,44154.0703125
2010-05-11,50353.0,48959.5,49888.5,49702.69921875,258587.0,44570.61328125
2010-05-12,50353.0,47566.0,49981.3984375,48309.19921875,197813.0,43321.0
2010-05-13,49424.0,47658.8984375,48866.6015625,47658.8984375,271298.0,42737.84765625
2010-05-14,54719.3984375,47937.6015625,48123.3984375,51560.80078125,762654.0,46236.85546875
2010-05-17,52675.6015625,49331.1015625,51096.19921875,50631.69921875,257928.0,45403.6875
2010-05-18,51189.1015625,47194.3984375,50631.69921875,48680.80078125,224676.0,43654.23046875
2010-05-19,49516.8984375,46172.3984375,47844.69921875,48402.1015625,220980.0,43404.3125
2010-05-20,49331.1015625,47101.3984375,47751.80078125,47566.0,135784.0,42654.53515625
2010-05-24,48866.6015625,46172.3984375,47658.8984375,48680.80078125,212137.0,43654.23046875
2010-05-25,48309.19921875,43664.1015625,48309.19921875,47658.8984375,288574.0,42737.84765625
2010-05-26,47937.6015625,45893.69921875,47194.3984375,46822.69921875,146445.0,41987.9921875
2010-05-27,49424.0,46265.30078125,46544.0,49052.3984375,142051.0,43987.46484375
