Date,High,Low,Open,Close,Volume,Adj Close
2009-01-02,29138.19921875,27773.400390625,28249.5,29138.19921875,923324.0,26296.078125
2009-01-05,31233.099609375,29646.099609375,29836.5,30979.19921875,1737231.0,27957.505859375
2009-01-06,32375.80078125,31106.19921875,31169.599609375,32185.30078125,1715273.0,29045.96484375
2009-01-07,34915.1015625,31867.900390625,32375.80078125,34216.80078125,1773252.0,30879.31640625
2009-01-08,34978.6015625,33201.1015625,33899.3984375,33962.80078125,1298388.0,30650.091796875
2009-01-09,35676.8984375,32502.80078125,34280.19921875,34153.30078125,1550308.0,30822.009765625
2009-01-12,34915.1015625,33201.1015625,33455.0,33645.3984375,1150291.0,30363.646484375
2009-01-13,34153.30078125,32756.69921875,33581.8984375,33645.3984375,811995.0,30363.646484375
2009-01-14,34851.6015625,32883.6015625,33455.0,34724.6015625,781510.0,31337.583984375
2009-01-15,33835.8984375,32820.19921875,33328.0,32820.19921875,808921.0,29618.935546875
2009-01-16,34915.1015625,32756.69921875,33518.5,34470.69921875,834182.0,31108.443359375
2009-01-19,35867.30078125,34470.69921875,34915.1015625,35042.0,676577.0,31624.025390625
2009-01-20,35613.3984375,34089.80078125,35169.0,35105.5,919713.0,31681.330078125
2009-01-21,36502.1015625,33645.3984375,33645.3984375,36184.69921875,1190430.0,32655.263671875
2009-01-22,37835.19921875,36184.69921875,37454.30078125,37454.30078125,1218348.0,33801.02734375
2009-01-23,37581.30078125,35169.0,37454.30078125,36375.19921875,753734.0,32827.1796875
2009-01-28,37327.3984375,36121.19921875,37010.0,36502.1015625,850346.0,32941.70703125
2009-01-29,38851.0,35867.30078125,36819.5,36184.69921875,1748091.0,32655.263671875
2009-01-30,36438.6015625,34597.69921875,35930.80078125,34915.1015625,1783783.0,31509.50390625
2009-02-02,36057.69921875,34534.19921875,34851.6015625,34915.1015625,847049.0,31509.50390625
2009-02-03,37010.0,34788.1015625,35232.5,36946.5,1124361.0,33342.7578125
2009-02-04,37517.80078125,36121.19921875,37136.8984375,36565.6015625,1022705.0,32999.01171875
2009-02-05,37263.8984375,35422.8984375,36565.6015625,35422.8984375,847184.0,31967.767578125
2009-02-06,36311.69921875,34280.19921875,35930.80078125,35232.5,1409270.0,31795.9453125
2009-02-09,36502.1015625,35232.5,35676.8984375,35232.5,776613.0,31795.9453125
2009-02-10,35994.30078125,34343.69921875,35549.8984375,34788.1015625,924223.0,31394.890625
2009-02-11,35740.30078125,33201.1015625,34026.30078125,34724.6015625,1651389.0,31337.583984375
2009-02-12,35676.8984375,34534.19921875,34978.6015625,34661.1015625,898184.0,31280.27734375
2009-02-13,36057.69921875,34597.69921875,34915.1015625,36057.69921875,717566.0,32540.65625
2009-02-16,36565.6015625,35042.0,35676.8984375,35359.3984375,686516.0,31910.4609375
2009-02-17,35105.5,32058.400390625,34851.6015625,32502.80078125,1072365.0,29332.49609375
2009-02-18,32820.19921875,30788.69921875,31741.0,31804.5,1202747.0,28702.306640625
2009-02-19,32566.19921875,31455.30078125,32185.30078125,31741.0,670405.0,28645.001953125
2009-02-20,32185.30078125,29995.19921875,31360.099609375,30788.69921875,780050.0,27785.5859375
2009-02-23,31487.0,29392.099609375,30407.900390625,31169.599609375,729790.0,28129.333984375
2009-02-24,30280.900390625,28630.400390625,30027.0,29265.19921875,814706.0,26410.6875
2009-02-25,30280.900390625,27551.19921875,30217.400390625,27646.400390625,792028.0,24949.78515625
2009-02-26,29170.0,26472.0,27741.599609375,27043.30078125,929163.0,24405.513671875
2009-02-27,29106.5,26884.599609375,27043.30078125,28503.400390625,780704.0,25723.1953125
2009-03-02,28122.5,26376.69921875,28059.0,26662.400390625,795415.0,24061.765625
2009-03-03,27297.19921875,25011.900390625,25392.80078125,26662.400390625,918419.0,24061.765625
2009-03-04,28566.900390625,26186.30078125,26472.0,28566.900390625,656976.0,25780.501953125
2009-03-05,29773.0,28312.900390625,28947.80078125,28820.80078125,821996.0,26009.63671875
2009-03-06,28662.099609375,27963.80078125,28186.0,28439.900390625,467553.0,25665.888671875
2009-03-09,29360.400390625,28027.30078125,28947.80078125,28693.80078125,583139.0,25895.0234375
2009-03-10,29900.0,28249.5,28312.900390625,29836.5,669553.0,26926.263671875
2009-03-11,31360.099609375,30344.400390625,30693.5,30788.69921875,667642.0,27785.5859375
2009-03-12,31074.400390625,29741.30078125,30820.5,30407.900390625,622531.0,27441.931640625
2009-03-13,31106.19921875,30217.400390625,30725.30078125,30407.900390625,582484.0,27441.931640625
2009-03-16,31169.599609375,29995.19921875,30471.30078125,30344.400390625,544526.0,27384.623046875
2009-03-17,32121.900390625,30185.69921875,30725.30078125,32058.400390625,815901.0,28931.443359375
2009-03-18,32693.19921875,31804.5,32566.19921875,32375.80078125,557625.0,29217.8828125
2009-03-19,32756.69921875,31360.099609375,32502.80078125,31741.0,586630.0,28645.001953125
2009-03-20,32756.69921875,31487.0,31741.0,32312.30078125,1261286.0,29160.576171875
2009-03-23,32883.6015625,32185.30078125,32566.19921875,32820.19921875,103640.0,29618.935546875
2009-03-24,35296.0,34534.19921875,35296.0,35232.5,853989.0,31795.9453125
2009-03-25,37327.3984375,34661.1015625,35232.5,37327.3984375,1274071.0,33686.50390625
2009-03-26,38216.1015625,36629.1015625,37390.8984375,37200.3984375,985680.0,33571.890625
2009-03-27,37581.30078125,35740.30078125,37581.30078125,36375.19921875,835740.0,32827.1796875
2009-03-30,36692.6015625,35232.5,35994.30078125,35422.8984375,584834.0,31967.767578125
2009-03-31,37010.0,35486.3984375,35486.3984375,36692.6015625,728070.0,33113.62890625
2009-04-01,38597.0,35994.30078125,36756.0,38406.6015625,912092.0,34660.4453125
2009-04-02,40438.0,38533.5,39104.8984375,39295.30078125,958217.0,35462.4609375
2009-04-03,39930.1015625,38470.1015625,39612.69921875,39168.3984375,682380.0,35347.93359375
2009-04-06,39612.69921875,38406.6015625,38914.3984375,38724.0,635645.0,34946.8828125
2009-04-07,38724.0,37581.30078125,38724.0,38216.1015625,748677.0,34488.52734375
2009-04-08,38025.69921875,35994.30078125,37644.80078125,36883.0,846844.0,33285.453125
2009-04-09,38977.8984375,37010.0,37200.3984375,38724.0,939228.0,34946.8828125
2009-04-10,39485.80078125,37581.30078125,39168.3984375,38152.6015625,991192.0,34431.21875
2009-04-13,38406.6015625,37454.30078125,38089.19921875,37898.69921875,677035.0,34202.078125
2009-04-14,39993.6015625,37390.8984375,38152.6015625,39993.6015625,1344737.0,36092.6484375
2009-04-15,41263.30078125,39295.30078125,39676.19921875,40628.3984375,1450345.0,36665.52734375
2009-04-16,42850.30078125,41453.69921875,41898.1015625,41898.1015625,1162957.0,37811.38671875
2009-04-17,42532.8984375,40120.6015625,41644.19921875,40628.3984375,810410.0,36665.52734375
2009-04-20,42342.5,39993.6015625,40628.3984375,42215.5,513546.0,38097.828125
2009-04-21,44120.0,41263.30078125,41326.69921875,43675.6015625,853603.0,39415.5078125
2009-04-22,46024.3984375,43548.6015625,44183.3984375,45389.6015625,1293543.0,40962.32421875
2009-04-23,48246.30078125,45960.8984375,46087.8984375,47611.5,1180353.0,42967.50390625
2009-04-24,48563.69921875,47103.6015625,47992.3984375,48182.80078125,600705.0,43483.07421875
2009-04-27,48373.19921875,46913.19921875,48055.80078125,46976.6015625,598463.0,42394.53125
2009-04-28,48055.80078125,44056.5,47103.6015625,45643.5,722423.0,41191.4609375
2009-04-29,47611.5,45008.69921875,45643.5,46341.80078125,435856.0,41821.6484375
2009-04-30,49833.30078125,46722.69921875,46722.69921875,48881.1015625,799522.0,44113.26953125
2009-05-04,50214.19921875,48817.6015625,49642.8984375,49833.30078125,349170.0,44972.58984375
2009-05-06,50150.69921875,48246.30078125,49833.30078125,48754.1015625,877231.0,43998.65234375
2009-05-07,50404.69921875,48309.80078125,48817.6015625,50404.69921875,507568.0,45488.25390625
2009-05-08,50468.1015625,49008.1015625,50404.69921875,50214.19921875,380792.0,45316.3359375
2009-05-11,50341.19921875,49135.0,50150.69921875,49896.80078125,406933.0,45029.89453125
2009-05-12,50277.69921875,49579.3984375,50150.69921875,50150.69921875,256177.0,45259.03125
2009-05-13,54594.5,50404.69921875,50468.1015625,53578.80078125,1230692.0,48352.75390625
2009-05-14,54848.3984375,52055.19921875,53578.80078125,53007.3984375,659276.0,47837.0859375
2009-05-15,53388.30078125,51356.8984375,53388.30078125,51737.80078125,532533.0,46691.32421875
2009-05-18,51547.30078125,49769.80078125,51103.0,51547.30078125,497176.0,46519.40625
2009-05-19,52626.5,51293.3984375,52626.5,52182.19921875,491247.0,47092.375
2009-05-20,56245.0,52118.69921875,52118.69921875,56245.0,757622.0,50758.89453125
2009-05-21,59038.19921875,54975.3984375,56181.5,57959.0,615652.0,52305.7109375
2009-05-22,59673.0,56562.3984375,57133.80078125,59038.19921875,623957.0,53279.6484375
2009-05-25,59990.3984375,50277.69921875,57514.6015625,59228.69921875,412613.0,53451.5625
2009-05-26,59038.19921875,57133.80078125,58911.19921875,57705.1015625,457554.0,52076.578125
2009-05-27,57768.6015625,54086.6015625,57387.69921875,54086.6015625,716931.0,48811.02734375
2009-05-28,56689.3984375,52182.19921875,52372.6015625,56435.3984375,588032.0,50930.71875
2009-05-29,59101.69921875,56308.5,57705.1015625,56689.3984375,661623.0,51159.9453125
2009-06-01,57641.6015625,55356.30078125,55864.1015625,57451.19921875,277586.0,51847.4453125
2009-06-02,58847.80078125,55546.69921875,58847.80078125,55610.19921875,498123.0,50186.0078125
2009-06-03,56372.0,54340.5,56181.5,56054.6015625,490283.0,50587.0703125
2009-06-04,55927.6015625,52817.0,55864.1015625,54340.5,506481.0,49040.16015625
2009-06-05,54213.6015625,51610.80078125,53705.69921875,52690.0,461013.0,47550.64453125
2009-06-08,56752.8984375,54213.6015625,54340.5,55038.80078125,669222.0,49670.34375
2009-06-09,56498.8984375,53959.69921875,56498.8984375,54848.3984375,292578.0,49498.515625
2009-06-10,57895.5,54594.5,54721.3984375,56816.30078125,618837.0,51274.47265625
2009-06-11,57578.1015625,55991.1015625,57133.80078125,57133.80078125,819783.0,51561.00390625
2009-06-12,57768.6015625,55737.1015625,57768.6015625,56245.0,391628.0,50758.89453125
2009-06-15,56245.0,54467.5,56245.0,55102.30078125,361492.0,49727.65625
2009-06-16,55737.1015625,54150.1015625,54467.5,54594.5,204846.0,49269.3828125
2009-06-17,55546.69921875,54150.1015625,55038.80078125,54340.5,325037.0,49040.16015625
2009-06-18,55038.80078125,53705.69921875,54340.5,53959.69921875,293972.0,48696.50390625
2009-06-19,54721.3984375,52880.5,53959.69921875,53832.69921875,444879.0,48581.890625
2009-06-22,54277.1015625,52499.6015625,53959.69921875,52880.5,369945.0,47722.5703125
2009-06-23,53959.69921875,50785.6015625,53451.80078125,50785.6015625,834368.0,45832.00390625
2009-06-24,52880.5,49896.80078125,51103.0,52118.69921875,497638.0,47035.0703125
2009-06-25,53959.69921875,52055.19921875,52055.19921875,53959.69921875,356875.0,48696.50390625
2009-06-26,54340.5,52753.5,53578.80078125,53515.30078125,210646.0,48295.453125
2009-06-29,54086.6015625,53070.8984375,53515.30078125,53070.8984375,203732.0,47894.390625
2009-06-30,54150.1015625,53070.8984375,53578.80078125,53769.19921875,257895.0,48524.5859375
2009-07-01,53769.19921875,53007.3984375,53070.8984375,53007.3984375,260156.0,47837.0859375
2009-07-02,53515.30078125,51229.8984375,53324.80078125,51547.30078125,691526.0,46519.40625
2009-07-03,53197.8984375,50658.6015625,51166.3984375,53007.3984375,446532.0,47837.0859375
2009-07-06,56816.30078125,53959.69921875,55864.1015625,53959.69921875,970922.0,48696.50390625
2009-07-07,54594.5,53388.30078125,53959.69921875,53896.19921875,418897.0,48639.1953125
2009-07-08,55038.80078125,52245.6015625,53324.80078125,53007.3984375,733771.0,47837.0859375
2009-07-09,53578.80078125,52118.69921875,53070.8984375,52309.1015625,397675.0,47206.90234375
2009-07-10,52690.0,51103.0,52182.19921875,51166.3984375,383380.0,46175.66015625
2009-07-13,52118.69921875,49389.0,51166.3984375,50023.80078125,503475.0,45144.5078125
2009-07-14,50976.0,48563.69921875,50785.6015625,49579.3984375,603687.0,44743.453125
2009-07-15,50341.19921875,49198.5,49579.3984375,49706.3984375,482761.0,44858.0625
2009-07-16,51864.80078125,50023.80078125,50341.19921875,51610.80078125,489297.0,46576.7109375
2009-07-17,52436.1015625,50722.1015625,51801.30078125,51674.30078125,305351.0,46634.015625
2009-07-20,52372.6015625,51166.3984375,51483.8984375,52372.6015625,491073.0,47264.2109375
2009-07-21,53896.19921875,51801.30078125,53134.3984375,51991.69921875,631173.0,46920.45703125
2009-07-22,53769.19921875,52118.69921875,52372.6015625,53324.80078125,477440.0,48123.53125
2009-07-23,53642.19921875,51864.80078125,53642.19921875,53007.3984375,810104.0,47837.0859375
2009-07-24,53324.80078125,52118.69921875,53324.80078125,52880.5,540432.0,47722.5703125
2009-07-27,53451.80078125,52118.69921875,53070.8984375,52436.1015625,762552.0,47321.51171875
2009-07-28,53832.69921875,52563.1015625,53070.8984375,53769.19921875,788509.0,48524.5859375
2009-07-29,54213.6015625,52817.0,54086.6015625,53070.8984375,622470.0,47894.390625
2009-07-30,53261.3984375,52372.6015625,53134.3984375,52690.0,288101.0,47550.64453125
2009-07-31,56435.3984375,52880.5,53007.3984375,56435.3984375,1322737.0,50930.71875
2009-08-03,56943.30078125,55356.30078125,56943.30078125,56372.0,551056.0,50873.5078125
2009-08-04,57578.1015625,55927.6015625,56372.0,56308.5,883791.0,50816.203125
2009-08-05,58276.3984375,55864.1015625,57133.80078125,56498.8984375,905169.0,50988.02734375
2009-08-06,56816.30078125,55292.80078125,56816.30078125,55546.69921875,512829.0,50128.70703125
2009-08-07,57006.80078125,55229.30078125,55800.6015625,56372.0,454479.0,50873.5078125
2009-08-10,56943.30078125,55419.69921875,56752.8984375,55546.69921875,385590.0,50128.70703125
2009-08-11,55927.6015625,54594.5,54911.8984375,54721.3984375,478434.0,49383.90625
2009-08-12,55483.19921875,54404.0,55038.80078125,54531.0,332917.0,49212.078125
2009-08-13,55927.6015625,54784.8984375,55038.80078125,54848.3984375,462985.0,49498.515625
2009-08-14,55673.69921875,54594.5,55546.69921875,55229.30078125,382351.0,49842.265625
